Recency_of_Purchase,Frequency_of_Purchases,Amount_Spent,Clusters
0.9201183807550894,-0.2849821605333404,-0.268639784049909,2
-0.22309622623152411,-0.9681056243296339,-0.11401567428464586,1
-0.24846078787559295,0.9344547688840629,0.2550716013163212,0
-0.8150089247235298,0.4826650304084067,0.3206164703221708,0
-0.28162148383626295,-0.6919504924755923,-0.6647509727745022,1
-0.10447575543060975,0.7810963670268882,0.6156080587066742,0
0.6284869462481695,-0.5209488176762134,-0.5775954360600558,2
-0.4445069288118695,-0.6419054721584646,-0.6247967309863731,1
-0.8640434022421379,0.3947628299975538,0.31239607406968717,0
-0.4059114584898705,0.35949831838671775,0.8402361852144601,0
-0.9932916637471118,-0.0770391354225877,-0.08623596896791369,1
-0.10328929438630491,-0.7298915825566258,-0.6757141402828297,1
-0.9512020325125926,0.1640842264325179,0.26132558232969677,0
-0.8544531283923652,-0.3765626351474054,0.35792517820257125,1
-0.6095170465887303,-0.527116545296266,-0.5921461961312268,1
-0.5467684937522876,-0.6192530036837773,-0.5635334343838653,1
0.8539649155672059,-0.2974473413840989,-0.42692973904827286,2
0.011126675692250638,-0.7841144126369594,-0.6205165469051053,1
-0.13134947437775107,0.6022365976872882,0.7874378680167265,0
-0.5845379180352475,-0.5849037080223872,-0.5623193707500037,1
-0.188335177838237,0.6365467457051552,0.7478890969393898,0
-0.1786879206838778,0.6802503034671883,0.7108657761029649,0
-0.8330448817857509,-0.3924068051694897,-0.38993989817308844,1
-0.5180081701945949,-0.6182772987061561,-0.5911012751773304,1
-0.343456492054737,-0.6728075112265957,-0.6552615438910854,1
-0.9189160352113974,-0.16603268175203695,-0.35780786579055596,1
0.7057956912298429,-0.5213510361835093,-0.479630627995929,2
0.5649140424118756,-0.6055921498933929,-0.5604732577682647,2
-0.2983539121213392,-0.5464232097275165,-0.7825641309138636,1
0.9061901289608141,-0.3044917713253321,-0.2934351910885006,2
-0.5003284445174155,-0.6207626698237392,-0.603593534889239,1
-0.4202807166784301,0.6401026502933961,0.6431428428239216,0
-0.5080525996059931,0.6588643545103092,-0.5547795223233333,0
-0.25013692760337536,-0.1596819582821959,0.954951930543264,0
-0.6489262036263955,-0.5682643620026476,-0.505935170871484,1
0.9405929611245554,-0.26780934943550033,-0.20871759350345792,2
-0.8536471710475549,0.33763875051716347,0.39659372349006616,0
0.9125611831816676,-0.28965766880090976,-0.28867026493024434,2
-0.4424583602470716,0.5429620674098478,0.7137386025720458,0
0.8965586398270896,-0.32856678617937835,-0.2970294133097828,2
0.8835378786391704,-0.3366124384927604,-0.3256576166186687,2
-0.04789413774582921,-0.715288809730778,-0.697185821889337,1
-0.17139946584175805,0.6811461997724085,0.7118019932851875,0
-0.5015067538046719,0.5472804251653592,0.6700560514756387,0
-0.6053627138343436,-0.5458880874436679,-0.579260028559034,1
-0.9380119844423971,-0.2102175991336992,-0.27557590253304015,1
0.8365628425742143,-0.3260376185940362,-0.44029771937369855,2
0.9071871318811634,-0.3048267773859055,-0.2899864540590686,2
-0.9587235287304817,0.28327468189024774,0.02458963315204311,0
-0.5083638548804621,0.7683283823289246,-0.38889290037090424,0
-0.6405525802426061,0.40826868430617164,0.6503914770040021,0
-0.15544587262307982,-0.6707472591467378,-0.7252135513292538,1
0.8828964444818577,-0.3349977684386136,-0.3290446222967989,2
-0.45984502812507394,-0.6224903121698484,-0.6332837921211427,1
0.8627486984866977,-0.36542591659262746,-0.349469001117334,2
-0.25292316931545805,0.5251299209225768,0.8125690349596596,0
-0.7990799912704628,0.22390358497534044,0.5579770176148725,0
0.9699062593705441,0.08690333833835398,0.22744154813817205,2
-0.5881214343125064,-0.5852380643144568,-0.558220016283605,1
-0.6021290988458843,-0.5859590992999103,-0.5423029432620489,1
-0.4443714809062216,-0.6517513836288185,-0.6146170522326337,1
-0.6875678969633845,-0.5234147994181269,-0.5032765987162833,1
0.3910999769987394,-0.025970379479807282,0.919981710351494,0
0.9378650483823506,-0.24116623484667424,-0.2494954873192091,2
0.018855965488387902,-0.7645148020088719,-0.6443303268315377,1
0.20292846023842712,-0.7187791075458132,-0.6649636340288883,2
-0.3792263994539958,0.33070263551562545,0.8641892760386336,0
-0.45031984725081564,-0.6494523293528942,-0.6127182934025244,1
-0.3491462294297387,0.727310479134263,0.5908607089801159,0
-0.5803550252131595,0.43949652453025434,0.6855879590801319,0
-0.8758976625091328,-0.3131955627727655,-0.3670310944191075,1
-0.672523410170868,-0.24913321278233275,0.6968822748936144,0
0.7838220096290569,-0.46923497548963655,-0.4067451228943095,2
-0.302312977383655,-0.6713380217521792,-0.67669204536133,1
-0.602376918888527,-0.7045510984422236,-0.3751663594649997,1
-0.11759084554618306,-0.708494765858131,-0.6958502423620805,1
-0.6413117497485127,0.6643888380791845,0.38380556466822124,0
-0.3958378741118481,-0.6290191615455447,-0.6690644750897723,1
-0.8435354778292766,0.4023105053655336,0.35580072360221965,0
-0.953413302010101,-0.2569200707687785,-0.15809855402995326,1
-0.21010093840537716,-0.8338467297315397,-0.5104480649362836,1
-0.22611150977044744,0.5908250171738535,0.7744671614928839,0
0.9042889972804259,-0.30299260466240574,-0.30076052087575106,2
-0.8284878364523461,0.2947988494504077,0.47613185486084236,0
0.07076550307936834,-0.7740554163522041,-0.6291505829209253,1
-0.6544584114635106,-0.40730758103260506,-0.6370123406167467,1
-0.5535364106265844,-0.5918578117925303,-0.5859195957900667,1
-0.49627807606699786,0.07043484912240336,0.8653016833708017,0
-0.9678419589993711,0.25143181514006585,0.007999045920063065,0
-0.21940633646791927,0.6745310675111678,0.704889139141731,0
0.8081771490257775,-0.4230020636531243,-0.40977914775859975,2
0.8947274164903468,-0.31817756443602474,-0.3134100950353526,2
0.23893666159812782,-0.6711407029390803,-0.7017687857141972,2
0.8584654206550508,0.08332590121127556,0.5060572257431718,2
-0.17680798470701806,0.6430133501126409,0.7451662687754735,0
-0.3078030755262349,0.6671495244715516,0.6783574122053753,0
-0.8442708917106443,-0.40733563912779164,-0.3482590106608401,1
-0.9663579176806768,-0.1640995901347447,-0.19804973984702737,1
-0.4177547669868146,-0.6382220700754463,-0.6466479288827921,1
-0.5549313883104054,0.4597243121802482,0.6933287178952592,0
-0.041705457902867726,0.9041093396409968,0.42526104542390497,0
-0.05931735482690942,0.6901600750089057,0.7212215486797658,0
-0.6627175057562761,-0.4814439366363766,-0.5736002470712935,1
0.8665263913676025,-0.3602173310026904,-0.3455075795242975,2
-0.8947783933483628,-0.3685181691887773,-0.2521229576509723,1
0.22906867750246826,-0.6995888742615332,-0.6768330281515161,2
-0.8379381717109433,-0.44493976760257953,-0.31605098258901876,1
0.28112778958089535,-0.48422661654862537,0.8285479767347396,0
0.47392997239225126,-0.610289030043494,-0.6347737243119403,2
-0.9326501794221366,-0.09257099641226911,0.34870367570058114,0
-0.9315292825840036,-0.3618155663474102,0.03664275695460678,1
-0.4811843640754658,0.2866737632921076,0.8284200391161662,0
0.5825339352506019,-0.5723269467944219,-0.5771447654223525,2
0.233146751734505,-0.7292372017570306,-0.6433161708905079,2
-0.6875268800241292,-0.5014334134118243,-0.5252345391903058,1
0.9010752354558953,-0.30751090930809033,-0.3057784503600841,2
0.9802668668895548,-0.13867731180475307,-0.14087396093367818,2
0.6448421130647563,-0.4010278089578833,0.6506576255302167,2
-0.7678578984414235,-0.4424885614963512,-0.46324736453217985,1
-0.42228819817422286,0.3145955501900948,0.8501190019540558,0
-0.9118542075712642,-0.39875406685601905,0.09755561644706752,1
-0.7611163462504149,-0.4748998882416218,-0.4417827561353133,1
-0.4853338010784773,-0.6416856320922659,-0.593877639835906,1
-0.6265357468930944,-0.5671554543022507,-0.5345911040415096,1
-0.3702096669371959,0.710301873291427,0.5986785876452739,0
-0.3746358940956122,-0.24231683900341666,0.8949472031302035,0
0.8941336846164548,-0.3286485136680211,-0.3041629637184693,2
-0.4104634416467262,-0.6170231431191757,-0.6714180545136225,1
-0.4589256716884559,0.5576208425983215,0.6916980726915738,0
0.5710692701806462,0.2786996902832623,0.772144009425287,0
-0.6523859744587654,0.1233594476868056,0.7477800391799003,0
0.9101264734115754,-0.3058144347003276,-0.2795484464709621,2
-0.8202936636534034,-0.3669500346337534,-0.43870944536488393,1
-0.8277253730632366,0.09346409551672026,0.5532948306613457,0
-0.8421461524120099,-0.5140709075344347,-0.16285257137782802,1
-0.15922190396186375,0.3175224414252634,0.9347876146430798,0
-0.6198534802308523,-0.6649622001944199,-0.41666165573315833,1
-0.8989443190565845,-0.2940314755515833,-0.32472234696868685,1
-0.19076973418163298,0.6786801937667959,0.7092250017511603,0
-0.2170403937181854,0.6748968443750719,0.7052713782277181,0
-0.21467061982895239,0.6752590428098043,0.7056498778330796,0
-0.8157128921958287,0.2849555448655016,0.5034012464783152,0
-0.4582664388198928,0.6574861752448173,0.5980834393404276,0
0.8968696808011619,-0.32022276527696747,-0.3050936843954561,2
0.0889579398834306,0.4422934060460713,0.8924477732057272,0
-0.9866924947730562,-0.06842544313120427,-0.14749874403133284,1
0.7815999154807711,-0.4658816818902995,-0.4147961313699988,2
-0.7253533896027146,-0.6331721753177094,-0.27010267787508563,1
0.5321907953634795,-0.6553272746747961,-0.5360215671012607,2
-0.33946606944257474,-0.7532318437662665,-0.5633867031033656,1
-0.7624930447091638,-0.4978822663874001,-0.4131798707428704,1
-0.7571649785252325,-0.5059417507443962,-0.41318777831462977,1
-0.266634840012905,0.7055876087303804,0.6565454961367385,0
-0.24553742323161984,-0.5752640970651222,-0.7802452130071841,1
-0.5781605096632273,-0.5914544206099905,-0.5620605780579684,1
-0.20926041002811016,-0.6765998955594031,-0.7059905538488969,1
-0.9424391279891388,0.09307366502824484,0.32116317178855,0
-0.18836010954572407,0.6790018335368864,0.7095611173010183,0
0.9519034155842803,-0.2251421522075022,-0.20782420142600125,2
-0.48077390653417285,0.6646505706725702,0.5719231326852389,0
-0.22892551939470088,0.45155968407704006,0.8623728649987257,0
0.3129202536279888,0.006050853313230709,-0.9497601286870158,2
-0.3345610254606348,0.2869913517060535,0.8976106529496297,0
-0.8564025752281734,-0.4150817072798291,-0.3070534243811898,1
-0.2764424992717053,0.7100986259497252,0.6475642717296296,0
0.16903147602952992,-0.6877193158905802,-0.7060244348903733,2
-0.96857494479665,-0.08884807514086675,-0.23231141998603844,1
0.846907500553745,-0.3386526107960752,-0.4099537714264993,2
-0.19971487422623294,-0.6696943892908679,-0.7152785429223578,1
-0.8060836268881255,-0.404426835308844,-0.4320510633535791,1
-0.23572577863916588,0.724702684822536,0.6474869696727241,0
-0.4526745036608425,0.717696561236981,0.5291478429739861,0
-0.16322954924235705,-0.7764331030675125,-0.6086934784561853,1
-0.9175373595559252,-0.07197843566965631,-0.3910809361470976,1
-0.916536730662184,-0.31032384002450475,-0.25230841377076724,1
0.9357816502062946,-0.25047108965411397,-0.24814700559278385,2
-0.5833623477349255,0.4678476511590155,0.663932938292858,0
-0.4671372408213618,0.3918898027063852,0.7925939570628555,0
-0.3513034987700838,-0.6722967486235824,-0.6516156332854955,1
0.2741732310784584,-0.6866205041951927,-0.6733359656061286,2
-0.180989376544748,0.6208025863690487,0.7627889579270556,0
0.6636524399628657,-0.5463262352354494,-0.5109726838342685,2
0.864744493630572,-0.36250203915466883,-0.3475762252288157,2
0.8941336846164548,-0.3286485136680211,-0.3041629637184693,2
0.9712291627246807,-0.16803880861706263,-0.16875091783950033,2
0.896410552198275,-0.3294854009919844,-0.2964582473818787,2
0.9040439376037175,-0.3037706228742064,-0.3007124333322159,2
0.1798962986687065,-0.8897816016626153,-0.41943536220496536,2
-0.33327922183614705,-0.6633180483368385,-0.6700254674584393,1
0.47128165081632534,0.7150783331216805,-0.5162911805403596,2
-0.11775760751438505,0.5142731231819886,0.8495035612904347,0
-0.4265277811288219,0.16297349046423365,0.8896705532562197,0
-0.21940633646791927,0.6745310675111678,0.704889139141731,0
-0.3558857510699624,0.5913629120450387,0.7236264495186593,0
0.3717271329339546,-0.6746373272334663,-0.6377173475325782,2
-0.047466248575516706,-0.12322451575817965,0.9912429944076927,0
-0.21029033608998926,0.4394376509722083,0.8733112420295454,0
0.7966540328612999,-0.06968170563627656,0.6004055394693207,2
0.7267043641182268,-0.310767663155846,0.6126371084975006,2
-0.03928427267490968,-0.7336252349676634,-0.6784178362477243,1
-0.18836010954572407,0.6790018335368864,0.7095611173010183,0
0.25132231110191705,0.2624605983218397,0.9316391631264398,0
-0.8645412781392104,0.47334201356929456,0.16886597224895938,0
-0.9507313486116573,-0.09139692387470175,0.296237244574853,0
0.500853254857629,-0.6816702830752893,-0.5333588306858469,2
0.9822959943168006,-0.14929409842344502,0.11316294325042439,2
-0.21788631239681636,0.6717387674282574,0.7080201855908363,0
0.9480604092240597,-0.31216879767973993,-0.06109093400083365,2
0.8571030353866255,-0.5144698603896978,0.02636568758135867,2
-0.6037125035412007,-0.44483753179602886,-0.6615517994636799,1
-0.9797357423821715,-0.20001682456814343,-0.010542532358588258,1
-0.8106211815957993,-0.3942347539696202,-0.432980667825647,1
-0.2682109419734585,0.4380664646884286,0.8579980554296681,0
-0.38156932448973263,-0.8080003510388609,-0.4489323816896333,1
-0.8670946987908554,0.2807291627164244,0.4115068900144092,0
-0.9099289271134983,0.0728269427212555,0.408320442809263,0
-0.803336463312093,-0.22150340116700284,-0.5527990321849956,1
0.9160597850258848,-0.2933583132615305,-0.2734508553628596,2
-0.6860032546539827,-0.556795876197515,-0.46837793164663993,1
-0.22352642167673073,-0.7153481807531765,-0.6620520516587175,1
0.7522028073400774,-0.4627716586196335,-0.4690771030525148,2
0.8986884480800066,-0.3303226662787102,-0.28852384551380345,2
0.8928508176387128,-0.3120711697123393,-0.3246983253363874,2
0.9399791363843323,-0.25653695188694214,-0.2250067009640415,2
-0.6525273452924204,-0.5860130418605529,-0.4804131330583796,1
-0.61014440537517,-0.5959753380904278,-0.5220509563034821,1
0.9127687512037763,-0.2971036882376276,-0.280325891172216,2
-0.2636595153307786,-0.2509300153317117,0.931406349227428,0
0.7625114914925649,-0.46154516544131563,-0.45337874409761714,2
-0.5811550943065589,-0.5819803178503705,-0.5688212953083917,1
0.7313081645795982,-0.4886313740114726,-0.4758442484163067,2
0.9152382864135753,-0.2856347795343847,-0.2841683511636824,2
-0.43442744380696546,-0.6406555806164027,-0.6331139100449505,1
0.09598974408952285,-0.730528869995249,-0.6761017224745789,1
0.7949182975978022,-0.4705296359998989,-0.383023187013547,2
0.060961693403911936,-0.7123807625954275,-0.6991404158116483,1
0.8664333535093859,-0.3685779390517838,-0.33681381618160927,2
0.9232517395334013,-0.3822859418933504,-0.03825812435630395,2
-0.9515868009408007,-0.188411453447744,-0.2428655687514419,1
0.7507143163084512,-0.47829582028751166,-0.45569850074915874,2
-0.46178689802528006,-0.7349430186670485,-0.4966000605364,1
-0.18829178250285236,-0.9210615204235291,0.3408693008133697,1
-0.363371526373525,-0.6578152704989894,-0.6597273707519766,1
-0.9679292342454793,0.21729837677332786,0.1260730460670991,0
-0.734327938376898,-0.48822037548253483,-0.4715965901942329,1
-0.9559492599204691,-0.22479597928112816,-0.1887532255526937,1
0.9158310228789002,-0.3029158436513946,-0.2636200470327535,2
-0.18281993288758333,-0.14277224507100028,0.9727245027120299,0
0.8601776903616494,-0.3773495597223566,-0.34307674182526837,2
-0.5921910693285025,-0.5523736629702685,-0.5866797029592664,1
0.5627450525057602,-0.596143092565742,-0.5726529656488666,2
0.9053028046515023,-0.30637945346354384,-0.2942081956463891,2
-0.21396633373946866,0.7927717147253709,0.5707288466141216,0
0.6264727656517823,-0.544361743171091,-0.5578549690272001,2
-0.6532675239101833,0.6092447695387767,-0.4495134625279883,0
-0.22365597179699748,0.6875959183318068,0.6907893017215743,0
0.4598915133412289,0.396138326985735,0.7947164411597744,0
-0.2596728968582262,0.8168163483007099,0.5151514726621194,0
-0.3929512157804956,-0.8943193591289451,-0.21396781511204757,1
-0.5114629966519382,0.6812363230168699,0.5237582221390652,0
-0.678177560566896,-0.2809764811876204,-0.6790636298337268,1
0.9095179363059152,-0.28018213112745083,-0.30704250020918794,2
-0.9113635756588315,0.15617345313575215,-0.38082316827893264,1
-0.861205918394536,-0.43618147202746427,-0.26090245223488817,1
0.0704631038775535,-0.3888262073793399,-0.9186126122838396,1
0.9133323341480246,-0.29608719389361143,-0.27956469915196397,2
0.7173758877597642,0.07805578683118615,0.6922998843009109,2
-0.2899406645551742,0.9564415665860362,0.033969703321529876,0
0.8941336846164548,-0.3286485136680211,-0.3041629637184693,2
-0.28788114903090145,0.9381429694151253,0.19238558410031426,0
0.960888985101609,-0.2599935332295964,-0.09537148939379496,2
-0.37844664104966275,-0.7890560430408287,-0.48390980649184784,1
0.4006957882019124,-0.681922643478553,-0.6119022745737023,2
-0.9060373992867803,0.34462254666250786,0.24562477771083105,0
0.9303801967809979,-0.27401196687432483,-0.24353671478324448,2
-0.19612284942018327,0.8278502702568493,0.5255471034750071,0
0.9095517341169509,0.36894524619481733,0.19129832271897496,2
-0.06790589657842079,-0.7813327932021192,-0.6204094256834395,1
0.9798556354413024,-0.04073051265970214,-0.19550948578623933,2
0.8867133881775572,-0.3752368745334107,-0.27006787150098804,2
0.462008698533391,-0.7116083914836431,-0.5293028052538022,2
-0.5597506719228921,0.17713012250927573,0.8095085576951733,0
-0.6799519922560714,0.7234121359222891,0.11975044813006258,0
0.9611586524441076,-0.20598829103873115,-0.18369232097932173,2
-0.4696762824101644,-0.7514295260007313,-0.46341974191404917,1
0.8791421474022273,-0.3695649638357062,-0.30088340294225874,2
-0.7511874040554207,-0.6525597628808354,0.09941448514872524,1
-0.7832391494696415,-0.43702058145451705,-0.4422097309232672,1
-0.023504482059151087,-0.7787050786482744,-0.6269497107508032,1
-0.9575697740995082,-0.11806237862589714,-0.26290949485367077,1
-0.9071434032792498,0.36494850088150455,0.20953147160100496,0
0.7783701897092489,-0.5032189641436445,-0.3753805028210514,2
-0.7500508948258384,0.06682097426768435,-0.657995906194618,1
0.6818587393142383,-0.5842364388437129,-0.44015502172304466,2
-0.5715343914712092,-0.47148157560369575,-0.6716052138212532,1
-0.4991518799377037,-0.6217966417661931,-0.6035033861072702,1
0.7310577402122742,-0.5216779069668437,-0.43978033364216773,2
-0.2749052414888501,0.16304728573460425,0.9475456141086482,0
0.8573297625465637,-0.3660408519402464,-0.36193890777686655,2
-0.8187198225367325,-0.03815278133140809,-0.57292426852255,1
-0.6064706417844753,-0.09671403519037444,0.7892019741807047,0
0.6969385324444274,-0.6599007004699339,-0.28072717630022614,2
-0.6527097810318829,0.25212960535619316,0.7144232665921804,0
-0.5115671889871526,0.009644373250873134,0.8591891510118018,0
-0.8165476287900552,-0.5351725189784444,0.21642630350214964,1
-0.7314736377946458,-0.2349673084943561,0.6401067732420784,0
0.5644105830413767,-0.589511955266483,-0.5778549544209007,2
0.39709811455347205,0.2812633370846183,0.8736154890053757,0
0.3771741886095198,-0.8123502480254745,-0.44477714192581935,2
-0.9472448703031804,-0.3190593457424861,0.03046784499579092,1
-0.6313877421422041,-0.468486807380474,-0.6179560100711217,1
-0.20276547339292783,0.6770157130481891,0.7074856091014106,0
0.6734471701992708,-0.507632486842651,-0.5373808400497173,2
-0.28419223728219395,-0.5745762943966107,-0.7675264517826083,1
-0.041933189650315617,-0.911670840245823,-0.40877608375640767,1
-0.862224979620043,-0.33489706137281566,-0.3800158454631456,1
-0.7405533736816027,0.1567123521892953,0.6534691571911369,0
0.9000287074837795,-0.31188606629606624,-0.30442635785267197,2
-0.15337354377862625,-0.7050550364485195,-0.692368364129502,1
